date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-06 01:52:32,184637.21920778463,3.0,1.97,874,8256,1.2,0,0,4,641,559,1976,445,2419 SW Barton St,Des Moines,WA 98144,USA
2014-06-27 23:19:32,758423.801540543,4.0,2.42,2369,51643,1.7,0,1,4,1852,535,1916,1945,2052 Boyer Ave E,Covington,WA 98106,USA
2014-07-01 10:33:09,760811.4638459709,4.0,2.83,1671,14350,1.5,0,0,4,1923,18,1993,753,9400 44th Ave SW,Issaquah,WA 98144,USA
2014-06-09 14:04:54,1229023.8833122954,3.0,2.62,2507,22129,2.6,0,0,4,3342,6,1973,61,42809 260th Ave SE,Issaquah,WA 98118,USA
2014-06-20 16:14:23,614378.3663245632,3.0,3.36,2332,1722,1.9,0,1,3,1720,886,1982,1580,13314 NE 104th St,Bellevue,WA 98112,USA
2014-06-21 03:49:34,1799332.6545261715,3.0,2.4,3582,34154,1.2,0,1,4,2385,910,1946,1741,11034 NE 26th Pl,Tukwila,WA 98019,USA
2014-05-21 04:52:28,800690.2403269646,4.0,2.26,1982,14197,1.0,0,0,4,706,1410,1938,1541,4228 249th Ct SE,Seattle,WA 98029,USA
2014-06-05 19:12:05,277627.15706698154,2.0,1.65,1029,22272,1.8,0,1,3,1062,403,1955,764,24612 102nd Pl SE,Seattle,WA 98059,USA
2014-07-07 11:57:18,349110.77002493886,5.0,2.82,2743,18977,1.1,0,1,4,2191,473,1999,219,3002 SW 349th Pl,Redmond,WA 98125,USA
2014-06-11 23:19:05,392744.6813292188,4.0,2.46,1915,40153,1.4,0,0,3,1177,760,2004,12,7810 NE 199th St,Seattle,WA 98155,USA
2014-06-28 06:07:28,197787.11219061492,3.0,2.93,3156,3719,2.5,0,1,4,2335,679,2011,530,Sunrise Loop Trail,Auburn,WA 98188,USA
2014-05-31 02:08:09,359713.99101521395,4.0,1.59,2213,5666,1.5,0,1,3,2982,1,2000,67,2523-2533 103rd Ave SE,Kent,WA 98126,USA
2014-06-01 18:39:53,1357223.9839620937,2.0,2.72,1490,18985,1.7,0,1,3,2149,60,1946,1866,18119 NE 30th St,Bellevue,WA 98166,USA
2014-06-23 13:38:44,885998.7235675489,4.0,3.15,1862,15292,1.7,0,3,4,1243,797,2012,367,24610 SE 45th Way,Snoqualmie,WA 98148,USA
2014-06-25 22:03:17,285441.8439042396,4.0,2.31,1437,3779,2.1,0,0,2,1489,521,2005,1245,15821 4th Ave SW,Woodinville,WA 98144,USA
2014-06-04 22:20:07,436220.1460229141,4.0,1.8,1695,38352,1.5,0,1,3,1868,189,1953,1759,5609 9th Ave NW,Issaquah,WA 98004,USA
2014-05-23 01:28:50,2017063.523665364,5.0,3.9,4337,77960,1.5,0,0,3,4203,337,2010,59,6820 39th Ave NE,Maple Valley,WA 98103,USA
2014-05-19 22:42:51,332603.73769982083,4.0,2.11,1490,43652,1.3,0,0,4,1443,162,1973,1321,11263-11611 Beacon Ave S,Seattle,WA 98029,USA
2014-06-11 13:14:55,24583.84250184364,2.0,0.92,608,30920,1.1,0,0,3,1108,25,1980,817,28507 Vashon Hwy SW,Newcastle,WA 98055,USA
2014-07-05 10:45:05,1138182.4067645234,2.0,1.75,1998,7492,1.1,0,1,5,1571,405,1915,619,1537 NW 58th St,Mercer Island,WA 98006,USA
2014-06-12 00:25:03,1842301.1594908424,5.0,2.84,3555,19265,2.4,0,1,3,2990,409,1969,1120,2116 Sahalee Dr E,Renton,WA 98199,USA
2014-07-08 03:44:49,1576829.152058557,4.0,3.23,2526,8015,1.5,0,1,4,1845,586,1946,701,1323 145th Ave SE,Shoreline,WA 98040,USA
2014-05-11 06:06:31,432777.3895779479,3.0,3.16,2686,27405,2.2,0,0,3,3174,47,2013,151,3002 SW Cycle Ct,Seattle,WA 98038,USA
2014-05-24 11:37:06,1356590.7586869802,3.0,1.74,3090,28835,1.2,0,0,3,2320,693,1934,313,15031 NE 144th St,Auburn,WA 98056,USA
2014-06-05 15:23:15,388012.155578926,4.0,1.35,2144,30903,1.2,0,0,3,2043,165,1917,1691,12042 38th Ave NE,Shoreline,WA 98092,USA
2014-06-03 22:45:29,1612692.2890337617,3.0,2.67,2274,4570,2.0,0,2,5,1793,593,1932,1658,715 W Howe St,Seattle,WA 98031,USA
2014-06-08 11:34:11,665489.9695317163,2.0,1.07,1205,20437,1.0,0,0,3,1019,299,1907,2000,6222 30th Ave NE,Bellevue,WA 98030,USA
2014-06-30 09:21:41,881455.6291535678,4.0,1.37,2649,11025,1.2,0,1,5,1327,1408,1931,1627,3637 Phinney Ave N,Seattle,WA 98133,USA
2014-06-10 20:28:35,1036882.0547230078,3.0,2.0,1399,9584,2.0,0,0,3,1140,473,1998,640,4554 Latona Ave NE,Seattle,WA 98038,USA
2014-06-25 02:03:29,920862.2905965114,3.0,2.0,3193,13961,2.0,0,1,3,2831,307,1961,387,619 9th Ave,Seattle,WA 98115,USA
2014-05-08 18:54:27,1223611.6841866772,2.0,3.7,2877,36556,1.9,0,1,2,2456,621,2011,194,2496-2598 S 121st St,Issaquah,WA 98136,USA
2014-06-12 04:14:25,170752.35394315215,3.0,1.48,2042,90850,1.1,0,0,1,1728,193,1964,1353,14821 272nd Pl NE,Federal Way,WA 98038,USA
2014-06-19 16:16:31,1513674.5177411516,4.0,1.93,3373,71359,1.8,0,0,4,3294,134,1922,708,4405 40th Ave SW,Renton,WA 98038,USA
2014-06-04 17:39:31,996836.0563501808,5.0,2.57,2241,38861,1.3,0,1,4,2105,353,1996,286,3709 131st Ave NE,Auburn,WA 98144,USA
2014-06-05 10:30:21,1071105.9181021454,4.0,2.82,2827,51837,1.3,0,0,3,2852,106,2001,953,20216 12th Ave NW,Federal Way,WA 98011,USA
2014-06-25 00:01:01,1254186.3082543327,4.0,3.49,3702,50115,1.6,0,2,4,2758,749,1932,767,8600-8698 30th Ave NE,Covington,WA 98188,USA
2014-06-13 20:29:22,753385.4092462502,3.0,2.07,2743,28429,1.4,0,1,4,2260,752,1929,1922,12070 166th Pl NE,Renton,WA 98056,USA
2014-06-10 06:47:05,1717257.222823185,5.0,2.53,3320,83277,1.6,0,0,4,2715,294,1918,1692,151 Euclid Ave,Bellevue,WA 98117,USA
2014-06-11 02:54:29,1342678.041129206,4.0,2.63,2633,77183,1.2,0,1,4,2454,185,1966,1713,4812 S Chicago St,Mercer Island,WA 98008,USA
2014-05-14 14:13:30,1226787.6957596429,5.0,1.78,2580,52479,2.1,0,0,3,2846,25,1964,1754,3037 NE 205th St,Seattle,WA 98077,USA
2014-06-07 09:23:30,357599.3797878757,4.0,0.84,1087,67237,1.1,0,0,4,1052,78,1965,304,11611 106th Ave NE,Sammamish,WA 98122,USA
2014-07-03 11:11:04,40823.2608493749,2.0,1.46,402,7619,1.2,0,0,3,403,302,1964,1032,9226 36th Ave SW,Kent,WA 98177,USA
2014-06-17 23:45:53,811711.7945475193,5.0,2.64,2756,39140,1.7,0,0,3,2292,498,1990,1323,30001-30021 55th Pl S,Normandy Park,WA 98045,USA
2014-05-24 07:31:52,409592.12103264045,3.0,1.46,1789,14309,1.4,0,1,4,1170,539,1942,1191,115 NW 132nd St,Federal Way,WA 98109,USA
2014-06-10 18:02:15,387028.1890556502,4.0,2.65,1720,54944,2.1,0,0,2,2229,95,2010,136,5918 128th Ave SE,Shoreline,WA 98045,USA
2014-05-25 06:02:50,1753570.9990111017,4.0,4.25,4939,24776,2.3,0,2,3,3164,1409,2009,1252,8107 165th Ave NE,Issaquah,WA 98092,USA
2014-06-23 00:35:20,583513.5215398673,4.0,2.2,2275,9886,2.4,0,1,2,2748,121,1975,464,2354 NW Harmony Way,Renton,WA 98053,USA
2014-05-24 14:49:33,237319.42580978628,4.0,3.31,3041,32458,2.1,0,1,3,2231,673,2000,627,3219 34th Ave W,Seattle,WA 98052,USA
2014-05-24 12:23:50,468802.8118688982,3.0,1.62,1910,13725,1.6,0,0,4,1671,336,1991,496,3922 SW Henderson St,Tukwila,WA 98108,USA
2014-06-11 03:16:56,249940.3858604637,3.0,1.6,1602,46253,1.2,0,0,3,869,719,1960,557,3726 Gallagher Hill Rd,Seattle,WA 98117,USA
2014-06-04 13:51:33,902759.379103243,1.0,1.07,1283,4082,1.1,0,1,4,700,851,1901,1003,32819 17th Ave SW,Seattle,WA 98027,USA
2014-05-14 22:54:06,9212.085306617431,2.0,0.84,654,44825,1.1,0,1,4,566,376,1953,440,5840 16th Ave S,Seattle,WA 98074,USA
2014-05-24 19:09:56,1086649.2623490866,1.0,0.73,609,3667,1.2,0,1,4,737,98,1925,1245,2309 Aberdeen Ave NE,Bellevue,WA 98065,USA
2014-06-13 04:27:31,465882.8216825248,3.0,1.99,1830,7883,1.6,0,0,3,1529,500,2005,611,3914 88th Ave SE,Auburn,WA 98065,USA
2014-05-22 22:40:17,1076849.7443474822,3.0,1.76,2176,61128,1.2,0,1,4,2207,177,1988,825,8105 SE 44th St,SeaTac,WA 98001,USA
2014-05-24 05:06:12,1419120.7803478742,5.0,2.48,2822,67776,1.3,0,0,2,2495,286,1963,1519,7325 Heather Ave SE,Renton,WA 98006,USA
2014-06-23 20:28:21,811841.2681791964,4.0,2.06,2144,22217,1.2,0,0,4,1452,569,1940,1306,1761 17th Ave S,Bellevue,WA 98117,USA
2014-05-27 17:18:58,824213.3730701498,3.0,2.47,1596,2498,2.2,0,1,3,1977,82,2002,1258,3009 W Emerson St,Seattle,WA 98033,USA
2014-07-08 11:49:13,1460458.3973952602,5.0,2.77,4514,18963,2.2,0,0,3,4517,110,2005,16,2500 Mulberry Walk NE,Seattle,WA 98052,USA
2014-06-03 03:59:23,378948.6443493983,3.0,1.88,1853,21560,1.5,0,0,3,1883,200,1992,1102,14007-14017 35th Ave NE,Seattle,WA 98038,USA
2014-06-02 06:05:33,1253819.237140515,4.0,3.79,3723,68441,1.9,0,2,4,2801,978,1931,1411,3906 W Briarcliff Ln,Issaquah,WA 98188,USA
2014-06-24 10:37:28,816557.5557416428,4.0,2.36,2051,34378,2.2,0,0,4,1971,327,1973,455,14102 SE 42nd St,Issaquah,WA 98199,USA
2014-06-11 01:12:45,901986.0974999828,3.0,2.42,1503,3553,1.0,0,1,3,584,1119,1990,1432,14323 73rd Ave NE,Mercer Island,WA 98133,USA
2014-06-08 18:53:40,1980545.2486384828,5.0,2.95,3577,19988,2.6,0,1,3,3727,93,1986,228,3423 33rd Ave W,Bellevue,WA 98040,USA
2014-06-27 23:36:05,2021291.1557079607,3.0,2.07,1840,3843,1.8,0,0,3,1336,417,1980,748,17892 SE 58th Pl,Seattle,WA 98103,USA
2014-05-29 08:29:10,1063631.4094583166,5.0,3.09,3578,31482,2.2,0,0,4,3914,117,1986,830,13615 NE 100th St,Seattle,WA 98103,USA
2014-05-21 00:47:34,393267.1791430544,4.0,2.13,2118,40085,1.1,0,0,4,1468,357,1930,775,633 N 138th St,Kirkland,WA 98038,USA
2014-06-21 17:38:48,1403125.0814799366,5.0,2.58,3363,43928,1.7,0,1,3,2264,902,2001,1735,13820 NE 72nd Pl,Kent,WA 98023,USA
2014-06-21 16:36:08,243469.38798432087,5.0,2.36,1405,6399,1.3,0,1,4,1098,512,2005,138,27200-27218 52nd Ave S,Lake Forest Park,WA 98126,USA
2014-06-13 06:04:56,57621.41177843179,3.0,0.74,629,25991,1.0,0,0,4,555,167,1902,1853,37124-37118 237th Pl SE,Burien,WA 98103,USA
2014-06-01 19:46:31,732904.11546933,2.0,0.64,1286,11599,1.4,0,0,4,1347,182,1960,261,17122 NE 117th St,Seattle,WA 98059,USA
2014-06-04 13:01:15,1307298.9139472886,3.0,2.09,1780,1794,2.4,0,0,4,1447,469,1995,1199,11022 SE 319th Ct,Redmond,WA 98125,USA
2014-06-16 14:28:43,792146.5494659775,3.0,3.78,3710,38027,1.8,0,1,2,3494,152,2006,843,21502 NE 103rd St,Seattle,WA 98031,USA
2014-06-23 22:49:03,600947.0264305858,4.0,1.8,2253,14994,1.5,0,1,5,1211,753,1906,1813,9712 4th Ave NW,Seattle,WA 98072,USA
2014-05-30 08:16:58,1359573.2776577282,6.0,4.28,5317,61759,1.8,0,2,3,3914,1259,2000,167,19693-19799 SE Maple Valley Hwy,Woodinville,WA 98168,USA
2014-06-13 15:25:56,1453535.4925295918,4.0,2.66,4126,65375,2.4,0,1,4,2983,1138,1967,453,3215 37th Ave W,Renton,WA 98155,USA
2014-06-16 01:27:07,232887.1668915137,2.0,2.37,1730,58676,1.0,0,0,5,896,1096,1932,50,619 9th Ave,Seattle,WA 98115,USA
2014-06-24 01:48:03,647467.1629904466,3.0,0.28,385,8923,1.1,0,0,3,420,74,1991,1039,16729 Tiger Mountain Rd SE,Mercer Island,WA 98105,USA
2014-05-24 08:27:18,191766.54436703227,3.0,2.01,1080,44131,1.5,0,1,4,1016,175,1928,771,1721 NE 98th St,Renton,WA 98115,USA
2014-06-14 11:28:20,325578.962410259,4.0,2.36,3061,22597,1.0,0,1,3,1981,802,1940,1703,680 Shelton Ave NE,Kirkland,WA 98059,USA
2014-05-19 08:19:54,360864.04563993006,4.0,1.84,2323,46486,1.4,0,1,4,2308,243,1969,1624,3008 233rd Ave SE,Des Moines,WA 98103,USA
2014-07-09 01:52:05,3519282.150379476,5.0,3.03,3128,14603,2.8,0,2,4,3352,98,1962,400,13013 SW Bachelor Rd,Renton,WA 98117,USA
2014-06-27 13:23:50,1485637.563214464,3.0,2.43,3381,5121,1.7,0,1,3,2952,324,1986,1815,30929 NE Cherry Valley Rd,Seattle,WA 98029,USA
2014-06-26 13:33:32,135754.01353213578,2.0,1.04,1394,24386,1.5,0,0,3,1587,148,1913,1930,25005 NE Patterson Way,Kent,WA 98011,USA
2014-06-28 13:03:36,151975.091840013,3.0,1.84,1954,51705,1.1,0,0,3,1535,402,1958,1251,11549 SE 319th Pl,Renton,WA 98125,USA
2014-06-19 04:16:47,1244298.2548029777,4.0,2.63,2983,106181,1.7,0,1,3,2544,666,1994,785,13101 NE 193rd Pl,Seattle,WA 98177,USA
2014-05-17 06:04:28,277886.26575270214,2.0,1.87,1802,11127,1.5,0,1,2,676,1256,2013,840,11405 26th Ave SW,Seattle,WA 98052,USA
2014-05-23 22:23:28,438972.2441885581,4.0,2.44,1580,21385,2.3,0,0,4,2675,11,1984,582,4813 S Findlay St,Duvall,WA 98072,USA
2014-05-21 08:52:11,812998.7053769673,4.0,2.76,3271,38406,1.2,0,0,3,3534,60,2007,1017,1755 140th Ct SE,Sammamish,WA 98074,USA
2014-07-03 10:09:38,1609280.1285276976,4.0,1.73,1909,17140,2.5,0,0,4,2459,6,1969,1298,15801 SE 175th Pl,Seattle,WA 98042,USA
2014-06-06 10:01:39,20712.65302408504,2.0,1.71,751,30667,1.4,0,0,4,490,677,1967,840,10904 SE 1st St,Shoreline,WA 98059,USA
2014-06-26 03:23:21,397834.5026441789,4.0,1.36,1127,30968,1.4,0,0,4,1129,255,1924,145,608 Riverside Dr SE,Auburn,WA 98058,USA
2014-06-16 21:47:37,1740707.6742581548,4.0,2.37,3205,84073,1.4,0,1,4,2242,585,1910,1470,9311 NE 142nd St,Renton,WA 98034,USA
2014-05-22 09:08:20,908473.148059953,3.0,1.89,1674,70101,1.4,0,1,3,1705,180,1918,1803,830 Davis Pl S,Federal Way,WA 98004,USA
2014-06-17 12:06:00,361012.8893183018,4.0,2.66,1687,8652,1.5,0,2,4,904,911,2006,417,512 N 65th St,Seattle,WA 98004,USA
2014-05-11 09:16:01,922617.0535120812,3.0,1.24,1788,31898,1.4,0,0,4,2073,155,1958,793,3242 15th Ave S,Federal Way,WA 98118,USA
2014-06-21 20:19:25,343975.1214089564,4.0,2.64,1839,21591,1.7,0,1,3,1642,391,1988,1980,11644 SE 163rd St,Seattle,WA 98001,USA
2014-05-25 05:36:28,2529679.1882855026,3.0,1.74,2154,45326,1.1,0,1,3,1572,725,1968,640,749 Mountain View Pl SW,Bellevue,WA 98125,USA
2014-06-08 03:14:50,1036604.4931996148,4.0,2.88,2623,7073,2.8,0,1,3,2007,550,1993,1806,21013 NE 60th Pl,Seattle,WA 98103,USA
2014-05-29 04:58:46,556595.121750774,2.0,0.64,575,21411,1.3,0,1,4,389,1165,1934,600,10 W Etruria St,Seattle,WA 98055,USA
2014-05-30 09:04:25,285274.78128437104,3.0,1.48,1864,14519,1.7,0,1,3,1407,604,1986,167,21227 SE 278th Way,Seattle,WA 98112,USA
2014-06-06 14:52:35,1149705.9701539325,4.0,2.55,2052,14808,2.6,0,0,3,2228,145,1996,849,7670 10th Ave NW,Seattle,WA 98198,USA
2014-06-06 14:58:05,719205.7745986041,3.0,2.46,2678,36985,1.6,0,0,3,2049,607,1947,588,14007 SE 159th Pl,Seattle,WA 98074,USA
2014-06-07 20:11:33,149109.91357566754,4.0,2.62,2869,33075,2.0,0,0,4,2211,733,1997,971,18960 131st Pl NE,Maple Valley,WA 98038,USA
2014-05-31 12:58:09,713744.3611837255,5.0,1.94,1549,20104,1.3,0,1,4,967,402,1976,634,6008 29th Ave NE,Seattle,WA 98077,USA
2014-05-25 21:09:52,1607540.3161035078,3.0,1.4,938,25530,1.4,0,1,4,702,454,1905,243,12001 Bartlett Ave NE,Seattle,WA 98166,USA
2014-05-07 10:02:30,694577.8793519363,2.0,2.04,2055,41980,1.6,0,0,2,2431,133,2012,1439,27465 254th Way SE,Bellevue,WA 98019,USA
2014-06-14 17:14:21,2368172.841251101,5.0,2.7,4458,97683,1.7,0,0,3,3417,999,1973,1956,2212 N 36th St,Woodinville,WA 98092,USA
2014-05-26 22:11:42,933269.4125078496,4.0,3.77,3432,8516,2.0,0,0,2,3202,367,2006,598,315 NW 183rd St,Seattle,WA 98075,USA
2014-05-11 17:15:01,223836.45217878508,4.0,3.23,1924,14855,1.1,0,1,3,1471,586,1997,483,111 S 192nd St,Redmond,WA 98178,USA
2014-06-14 06:32:36,1278849.7134134949,3.0,2.4,1678,46228,1.2,0,1,3,652,1209,1968,1085,3534 46th Ave NE,Bellevue,WA 98168,USA
2014-06-27 19:51:27,2218775.7123526605,5.0,3.16,4559,62326,1.7,0,0,4,3834,727,1952,780,2303 E Valley St,Seattle,WA 98033,USA
2014-06-02 00:32:27,222744.2546767009,3.0,2.11,1878,16861,1.2,0,0,3,930,949,1984,656,31103 SE 85th Pl,Seattle,WA 98115,USA
2014-05-24 17:24:41,776128.4496369392,2.0,1.86,1227,29034,1.5,0,0,3,1484,134,2012,1433,10342 162nd Pl NE,Seattle,WA 98112,USA
2014-06-13 06:34:10,2156647.8460251205,4.0,2.39,3887,73903,2.5,0,1,3,4511,15,1985,442,825 NE 63rd St,Redmond,WA 98125,USA
2014-05-08 22:29:47,1162385.493221352,4.0,1.75,2496,16381,1.1,0,1,3,1744,855,1989,1846,7728 11th Ave NW,Seattle,WA 98042,USA
2014-06-06 06:02:21,452477.7103463806,5.0,2.78,2671,111233,1.4,0,0,3,3025,33,1976,1476,25218 SE 31st Pl,Bothell,WA 98177,USA
2014-05-21 15:57:59,2106379.886698994,4.0,2.94,2890,3237,1.8,0,1,3,1922,1011,1947,1472,14923 280th Pl NE,Seattle,WA 98117,USA
2014-05-31 15:02:40,1256195.733055249,4.0,2.53,1948,17546,1.7,0,0,3,1283,878,1982,735,1219 S 124th St,Seattle,WA 98042,USA
2014-05-14 11:23:08,320712.7946208009,3.0,1.0,1490,5311,1.2,0,0,3,1995,25,1924,1062,3648 Francis Ave N,Redmond,WA 98108,USA
2014-06-25 05:20:28,1770562.8111140514,5.0,3.47,3729,682,2.3,0,2,3,3051,580,1954,509,6601 NE 153rd Pl,Seattle,WA 98052,USA
2014-05-29 03:42:12,406463.9764478992,5.0,2.78,3200,13657,1.5,0,0,4,2800,213,2005,204,3709 S 256th Ct,Issaquah,WA 98106,USA
2014-05-13 09:50:00,143491.56189762088,5.0,2.39,2433,18709,1.3,0,0,3,1859,485,1949,1392,3113 SE 6th St,Seattle,WA 98033,USA
2014-06-22 12:24:15,865745.0178479273,4.0,3.36,3047,16454,2.8,0,0,3,3231,245,2007,47,18730-18798 109 Ln SE,Renton,WA 98058,USA
2014-05-29 11:31:18,845076.5211848606,3.0,1.87,1550,21514,1.7,0,1,4,1690,184,1985,244,902 26th Ave S,Maple Valley,WA 98108,USA
2014-05-06 20:52:53,878203.3212884095,3.0,1.42,2380,30567,1.2,0,0,4,1362,1071,1954,1786,922 N 72nd St,Renton,WA 98056,USA
2014-05-11 12:55:07,1325258.450178716,4.0,2.22,2899,54990,1.2,0,0,4,2490,436,1972,945,43105 SE 149th St,Normandy Park,WA 98014,USA
2014-06-06 11:54:42,834292.075195394,3.0,1.28,1698,57371,1.7,0,0,3,1652,172,1965,756,2803 NE 62nd St,Woodinville,WA 98117,USA
2014-05-11 19:24:45,143305.4607090241,1.0,0.46,648,27446,1.1,0,0,3,600,245,1915,564,4602 S Fletcher St,Seattle,WA 98045,USA
2014-06-09 00:12:07,1465078.876712128,3.0,1.77,2467,72283,1.2,0,0,3,2438,216,1956,474,136 N 101st St,Sammamish,WA 98122,USA
2014-06-11 15:13:00,634760.7840098775,3.0,2.29,2062,55942,1.3,0,1,3,1655,277,1920,1433,412 NW 70th St,Seattle,WA 98133,USA
2014-05-23 03:17:48,345090.9787218165,3.0,1.59,1669,86674,1.0,0,0,3,918,933,1928,162,12519 SE 236th Pl,Kirkland,WA 98004,USA
2014-05-27 06:53:50,336479.4204842168,2.0,1.99,650,21186,1.1,0,0,3,608,448,1999,1221,2550 Westmont Way W,Shoreline,WA 98038,USA
2014-06-16 05:41:48,1058391.155563519,1.0,1.03,700,3426,1.4,0,0,4,838,89,1970,1111,3613 Gilman Ave W,Auburn,WA 98006,USA
2014-06-26 20:20:55,739370.3841744891,3.0,2.42,1935,14378,1.0,0,0,4,1288,599,1934,1584,17649 NE 129th Pl,Redmond,WA 98003,USA
2014-05-19 01:21:38,444219.1468599688,5.0,3.82,3764,13780,1.7,0,2,4,2465,1065,2013,1310,9507 Ashworth Ave N,Bellevue,WA 98042,USA
2014-06-08 07:35:17,588625.1153798217,5.0,3.07,3451,82281,1.8,0,0,2,3156,307,2011,1036,24920-24925 235th Way SE,Enumclaw,WA 98003,USA
2014-06-09 14:24:49,593709.1893850185,6.0,4.11,4755,66985,1.5,0,0,4,3848,586,2007,981,5626 Keystone Pl N,Woodinville,WA 98168,USA
2014-06-26 20:28:46,498503.2916784141,2.0,2.99,2742,70508,1.0,0,0,5,1408,1245,1983,528,2515 263rd Ct NE,Woodinville,WA 98168,USA
2014-06-27 18:07:27,179731.2104407818,5.0,3.39,3717,46214,1.4,0,1,4,3369,452,2013,806,3430 166th Ave SE,Kent,WA 98133,USA
2014-05-31 16:48:24,624254.4547449186,6.0,3.45,3013,33852,2.0,0,1,4,2392,589,2012,1,7325 Earl Ave NW,Shoreline,WA 98122,USA
2014-06-13 20:10:31,379053.9027323012,5.0,1.48,2470,57604,1.5,0,1,4,1997,225,1943,1182,5138 NE 8th St,Kent,WA 98028,USA
2014-05-10 17:51:48,687416.6273839958,3.0,1.71,2985,32468,1.3,0,1,3,2877,373,1968,130,14712 SE 105th Pl,Seattle,WA 98059,USA
2014-06-22 08:28:27,46336.10804299713,4.0,2.21,1354,6354,1.5,0,1,3,1138,182,1988,49,Adair Creek Trail,Woodinville,WA 98038,USA
2014-05-18 13:51:01,703470.2615982193,2.0,2.01,1332,42507,1.1,0,1,5,808,845,1990,839,14369 155th Ave NE,Seattle,WA 98125,USA
2014-05-15 05:10:10,1038464.8386212658,5.0,2.97,2210,23817,1.0,0,1,5,1713,529,1987,713,2625 82nd Ave NE,Bellevue,WA 98034,USA
2014-06-14 23:03:31,981921.5634975178,4.0,2.39,1366,6248,1.4,0,1,3,1523,168,1965,400,227 W 2nd St,Seattle,WA 98072,USA
2014-06-10 20:08:32,239057.47247932228,3.0,1.45,894,44187,1.0,0,0,4,503,765,1936,1146,4127 Fauntleroy Way SW,Woodinville,WA 98155,USA
2014-05-29 18:38:54,509032.2633461675,3.0,3.8,2517,863,2.9,0,0,2,2467,302,2012,275,10626 Kelly Rd NE,Kirkland,WA 98039,USA
2014-05-24 03:56:30,737626.1510867612,2.0,1.69,894,3651,1.6,0,0,4,605,671,1990,763,621 NW 44th St,Seattle,WA 98006,USA
2014-05-03 17:18:15,260898.3950032924,2.0,0.84,906,24020,1.0,0,0,4,611,517,1960,1589,19807 330th Ave NE,Seattle,WA 98125,USA
2014-06-25 16:01:37,250794.0698128016,3.0,2.84,1846,48722,1.6,0,0,3,1970,183,1993,1669,5321-5327 156th Dr NE,Kent,WA 98033,USA
2014-06-13 05:54:55,245573.30148556008,2.0,2.18,2226,58995,1.6,0,1,4,1791,444,1926,1546,2346 N 59th St,Seattle,WA 98107,USA
2014-05-24 22:37:22,251011.1089286185,2.0,1.89,1172,6341,1.6,0,0,4,993,458,1913,1468,7029 16th Ave NW,Seattle,WA 98118,USA
2014-06-18 17:03:58,103481.86341777469,1.0,0.86,421,38872,1.2,0,1,4,508,140,1970,763,1200 N 27th Pl,Bellevue,WA 98001,USA
2014-06-26 17:08:30,356837.47453495325,3.0,2.06,1928,17609,1.2,0,2,2,1693,280,1969,1891,3821-3825 Whitman Ave N,Renton,WA 98008,USA
2014-06-25 04:27:27,1868.3375870505115,4.0,0.88,1198,9764,2.0,0,0,4,1221,468,1991,1947,6709 9th Ave NW,Redmond,WA 98199,USA
2014-05-21 10:31:03,111696.71410346396,4.0,2.05,1540,25992,1.2,0,0,4,1592,102,1990,694,4632 141st Ct SE,Bellevue,WA 98058,USA
2014-05-11 15:50:53,99718.82081387982,2.0,0.73,679,3913,1.2,0,0,3,431,537,1916,377,18923 SE 416th St,Seattle,WA 98136,USA
2014-06-02 15:32:25,892911.1548153005,3.0,1.67,1726,34308,1.0,0,1,4,1163,473,1975,1635,124 Mt Vista Pl SW,Bellevue,WA 98155,USA
2014-06-01 19:30:13,1818193.766771249,4.0,2.66,3677,28768,2.0,0,1,4,3127,389,1985,738,106 24th Ave E,Seattle,WA 98118,USA
2014-07-06 08:06:34,348919.54354927386,6.0,2.64,3705,40044,1.4,0,1,3,3110,490,1982,1224,12411 84th Ave NE,Des Moines,WA 98112,USA
2014-05-16 17:08:41,199348.69951984216,2.0,0.67,687,27390,1.0,0,0,4,494,460,1902,1768,427 27th Ave E,Sammamish,WA 98058,USA
2014-06-23 08:17:43,1613515.265673112,3.0,2.14,1753,70890,1.4,0,0,4,1768,323,1966,522,7752 33rd Ave NW,Snoqualmie,WA 98003,USA
2014-07-07 07:44:14,6549.968404618383,2.0,2.1,1286,28212,1.6,0,0,4,1089,352,2005,9,513 N 46th St,Seattle,WA 98031,USA
2014-05-24 21:17:45,116714.9555362046,4.0,2.39,2279,31124,1.5,0,1,4,2057,260,1964,1330,15800-15898 15th Ave SW,Seattle,WA 98006,USA
2014-05-31 03:55:53,523796.9815577774,5.0,3.5,4199,23104,2.0,0,1,3,3262,815,1995,1613,2318 N 60th St,Kirkland,WA 98002,USA
2014-06-13 15:46:31,171944.57552215998,5.0,3.46,4069,73393,2.2,0,1,2,3261,531,2003,1866,3465 21st Ave W,Snoqualmie,WA 98188,USA
2014-06-10 05:13:11,1151352.8944302767,4.0,2.4,2097,43765,1.4,0,1,3,1650,521,2006,1086,3257 NW Market St,Sammamish,WA 98136,USA
2014-06-07 11:19:14,362206.77688296686,4.0,1.45,1329,4796,2.4,0,0,4,2195,7,1927,1758,2108 W Bertona St,Seattle,WA 98034,USA
2014-06-24 00:14:54,790795.2193625831,4.0,2.08,2642,37436,1.8,0,1,4,2323,298,2002,1543,10514 14th Ave NW,Lake Forest Park,WA 98040,USA
